timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-02-22T13:05:42,original_workflow,03e7cc3b-daf3-4f61-a55a-58cfb966d2d3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6539512999999992,5.9003370635147643e-08,9.022593981409274e-08,42.5,88.51227264668097,5.861181735992432,7.70962749999999e-06,1.6056957290001145e-05,1.053753372458422e-06,2.482033816245956e-05,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,12,12th Gen Intel(R) Core(TM) i5-12450H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,-71.2,46.8,15.629817962646484,machine,N,1.0
2025-02-22T13:05:43,optimized_workflow,3118362d-d14f-4a00-b087-382e101fe17a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4064033000000009,3.056518019484074e-08,7.520898623323351e-08,42.5,65.92618024645274,5.861181735992432,4.784727916666682e-06,7.422505938001547e-06,6.50304626032511e-07,1.285753848070074e-05,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,12,12th Gen Intel(R) Core(TM) i5-12450H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,-71.2,46.8,15.629817962646484,machine,N,1.0
2025-02-22T13:19:50,original_workflow,2b91af0d-c773-4f3f-8c4d-893303bbd6f9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.297832000000014,1.4985728727927056e-05,1.1546740046421183e-05,42.5,9.973879289246767,5.861181735992432,1.53102247916667e-05,3.5930584300000734e-06,2.1015773455378827e-06,2.1004860567204656e-05,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,12,12th Gen Intel(R) Core(TM) i5-12450H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629817962646484,machine,N,1.0
2025-02-22T13:19:51,optimized_workflow,2e394abe-a03b-4261-bd4b-eb4d8e1e1460,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7673241000000104,1.0781224787672812e-05,1.405041857498372e-05,42.5,22.67558347999104,5.861181735992432,9.046704652777788e-06,4.82694830599914e-06,1.2379327051711953e-06,1.5111585663948124e-05,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,12,12th Gen Intel(R) Core(TM) i5-12450H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629817962646484,machine,N,1.0
2025-02-22T17:35:02,original_workflow,16d03f12-68c0-4fa9-936f-c56f44b8621f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3236595999999992,1.3797829559684568e-05,1.042400142731906e-05,42.5,4.366449241885442,5.861154556274414,1.560003937500012e-05,1.6027790600003922e-06,2.137014234673039e-06,1.933983266967355e-05,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T17:35:02,optimized_workflow,e2cae22f-0a08-4d6d-8c9e-04955e13a1b9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6671508999999958,6.986532025472053e-06,1.0472191561867184e-05,42.5,4.650782354364779,5.861154556274414,7.861164791666712e-06,8.602784659986207e-07,1.0712824554238409e-06,9.792725713089171e-06,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T17:44:55,original_workflow,fcc7c123-0a65-49f9-ace5-9f16be8ac252,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3275530999999994,1.3804843656921342e-05,1.0398712983248165e-05,42.5,4.211000571993854,5.861154556274414,1.5654497222222193e-05,1.551112351998174e-06,2.1440544581541987e-06,1.9349664032374565e-05,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T17:44:56,optimized_workflow,4ed4acd6-e969-419b-9ed1-a79d8ce44175,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.668907800000003,6.975531801629468e-06,1.0428241084390758e-05,42.5,4.420899157425346,5.861154556274414,7.882755972222262e-06,8.200006559946904e-07,1.0745505375185026e-06,9.777307165735457e-06,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T17:54:28,original_workflow,aac4654c-e8ee-4c48-89d2-559af5d043de,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3137846000000015,1.3738180835223978e-05,1.0456950732429017e-05,42.5,4.493502534921372,5.861154556274414,1.549523083333335e-05,1.6383346439982629e-06,2.1226601043548595e-06,1.9256225581686472e-05,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T17:54:29,optimized_workflow,c9b86156-1914-4196-a30c-ae4a9393c4b9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6666735999999993,6.992148660050967e-06,1.048811391369176e-05,42.5,4.7310075947196815,5.861154556274414,7.855076666666658e-06,8.744451440029222e-07,1.071076500965115e-06,9.800598311634694e-06,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T17:58:18,original_workflow,e22ad602-37e6-43ac-b3b0-18b8b64363ff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3203327999999992,1.384207323582104e-05,1.048377593574972e-05,42.5,4.628368590657908,5.861154556274414,1.557416513888887e-05,1.6961124679956696e-06,2.1315695477099388e-06,1.940184715459448e-05,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T17:58:18,optimized_workflow,d18e19ea-f420-4f19-b182-0e987c02d19c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4486296000000003,4.645581535769429e-06,1.0355049100124972e-05,42.5,4.203659672354859,5.861154556274414,5.282289583333307e-06,5.225004180015036e-07,7.067246659879672e-07,6.511514667322777e-06,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T18:03:50,original_workflow,69414f40-d4f8-4836-bff4-776fb61aecfb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3161953000000004,1.3980892039327713e-05,1.0622201765442943e-05,42.5,5.324834898770941,5.861154556274414,1.5523650347222215e-05,1.94500155600158e-06,2.127771682367321e-06,1.959642358559112e-05,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T18:03:50,optimized_workflow,2878e249-79f2-4006-9104-c1c2cf9cd58c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6684356999999999,7.129631925708052e-06,1.0666144740186758e-05,42.5,5.705333764905783,5.861154556274414,7.86681374999996e-06,1.056111955999306e-06,1.0703770698547324e-06,9.993302775853996e-06,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T18:10:32,original_workflow,029e96db-186b-4a88-b568-eb95cdbbba73,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3231931999999986,1.3770760180615608e-05,1.0407218069602854e-05,42.5,4.25713699776907,5.861154556274414,1.560646277777776e-05,1.5633345839954904e-06,2.1320933069934824e-06,1.9301890668766734e-05,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T18:10:32,optimized_workflow,4ec1a947-8326-4d5f-afcb-94614066d338,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5527596000000017,5.757450355995405e-06,1.0415830599767762e-05,42.5,4.416950248440345,5.861154556274414,6.510583263888926e-06,6.766672080021907e-07,8.827235778136302e-07,8.069974049704748e-06,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T18:14:51,original_workflow,80e62090-c471-4bc7-b5c9-f1e62d914c21,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3291559999999976,1.3923436816277098e-05,1.04753970311063e-05,42.5,4.66725489405606,5.861154556274414,1.56544547222222e-05,1.7191680420011737e-06,2.142268271303175e-06,1.951589103552655e-05,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T18:14:52,optimized_workflow,2c11dfcf-8c57-47d0-baac-6041210808f8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5592082000000005,5.773193264381898e-06,1.0323870902432926e-05,42.5,3.992746660925539,5.861154556274414,6.581388263888891e-06,6.183338279938666e-07,8.923181250123993e-07,8.092040216895157e-06,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T18:37:20,original_workflow,a74b177d-1867-40e6-af54-5a45ac8e89df,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3162178000000004,1.381912402839873e-05,1.0499116505185332e-05,42.5,4.697663573781143,5.861154556274414,1.5525466041666655e-05,1.7161124839931707e-06,2.128101697930814e-06,1.936968022359064e-05,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T18:37:21,optimized_workflow,8f54003c-709d-48fb-ba72-9acfe79ad7eb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5539132000000002,5.846046711054944e-06,1.0554084486621623e-05,42.5,5.074373592607569,5.861154556274414,6.527909097222236e-06,7.794450680026488e-07,8.868016389060019e-07,8.194155804130887e-06,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T18:39:30,original_workflow,f15cc1b3-0566-4fb3-a939-fddcc0040718,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3181550999999985,1.3856930442574632e-05,1.0512367203658089e-05,42.5,4.760316376283606,5.861154556274414,1.5549257777777768e-05,1.74166805999576e-06,2.131746033586025e-06,1.942267187135956e-05,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T18:39:30,optimized_workflow,9d0d9a06-7120-4b84-b246-82c3a8bb354d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5628946999999975,5.784559856549297e-06,1.027645109564777e-05,42.5,4.024837900729712,5.861154556274414,6.590544652777748e-06,6.24167166000944e-07,8.932604684171627e-07,8.107972287195854e-06,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T18:41:03,original_workflow,9d1c942f-ea6a-499f-b0a5-62bb3524a720,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3213982999999985,1.3888737628277487e-05,1.0510636821825414e-05,42.5,4.7667235201824285,5.861154556274414,1.5585276527777758e-05,1.748056953999877e-06,2.1339211731657843e-06,1.946725465494342e-05,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T18:41:04,optimized_workflow,e8b5e7fe-f73e-4ef2-9728-654fc24293a5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6740704999999991,6.986330605046383e-06,1.0364391565936193e-05,42.5,4.271623592892339,5.861154556274414,7.917739375000013e-06,7.958339700020467e-07,1.078870045616622e-06,9.792443390618682e-06,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T18:41:49,original_workflow,aa1a8fd3-07f0-43cc-822c-93a2035b3268,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3162905999999983,1.3925822732337153e-05,1.0579595973971984e-05,42.5,5.157721679753168,5.861154556274414,1.5511609861111113e-05,1.8825015059981127e-06,2.125123905796528e-06,1.9519235272905752e-05,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T18:41:49,optimized_workflow,becdff98-7fde-4e67-9f62-1a82f19584c7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.663053699999999,7.051433438278797e-06,1.0634784842130898e-05,42.5,5.484178390684745,5.861154556274414,7.813828055555547e-06,1.008334140004119e-06,1.061533076058866e-06,9.883695271618532e-06,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T18:49:00,original_workflow,e94bd92d-a528-46dd-a118-9f5797ee1bcd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3189409000000012,1.3879148610672085e-05,1.0522949595900826e-05,42.5,4.816710267213179,5.861154556274414,1.5558430694444426e-05,1.7633347439982572e-06,2.13204869709492e-06,1.9453814135537603e-05,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T18:49:01,optimized_workflow,453dad95-bc00-4c67-ab15-9ac2c8d78d5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6648676000000009,7.006867624693689e-06,1.053874128427025e-05,42.5,4.970990737206162,5.861154556274414,7.836847708333363e-06,9.166673999930208e-07,1.0677141519680038e-06,9.821229260294388e-06,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T23:10:50,original_workflow,657bdd06-02a8-4364-8b0c-e7ca90155497,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3252968000000005,1.4897394664911308e-05,1.124079878930614e-05,42.5,8.468877292176375,5.861154556274414,1.5626403541666672e-05,3.113891379996625e-06,2.140751534751892e-06,2.0881046456415187e-05,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T23:10:51,optimized_workflow,b8615efa-2d6a-4811-a2bb-d377f69b271c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6671723000000007,1.7724619353701807e-05,2.656677945667377e-05,42.5,86.01267490320923,5.861154556274414,7.862188333333345e-06,1.5912234952009108e-05,1.0694241438097958e-06,2.4843847429152247e-05,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T23:30:16,original_workflow,ddbd30de-2e17-4071-a2e8-45030589fe9b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3290103000000002,1.645969324103773e-05,1.2384925264339734e-05,42.5,14.447553469634457,5.861154556274414,1.562243215277778e-05,5.310837582005179e-06,2.1375843947634672e-06,2.3070854129546426e-05,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
2025-02-22T23:30:17,optimized_workflow,70155eae-2d4d-45b3-89a9-0d3aa3377421,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7805421000000017,1.0714234266763683e-05,1.3726657750765346e-05,42.5,21.09950243605931,5.861154556274414,9.199840416666666e-06,4.56750365399744e-06,1.250343820505147e-06,1.5017687891169254e-05,India,IND,tamil nadu,,,Windows-10-10.0.26100-SP0,3.9.11,2.8.3,16,12th Gen Intel(R) Core(TM) i5-12500H,1.0,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.629745483398438,machine,N,1.0
